Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,NIFTY,41962,OPTIDX,PE,20550,NIFTY,NIFTY 14th MAR 20550 PE,NIFTY14MAR24P20550,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41963,OPTIDX,CE,20600,NIFTY,NIFTY 14th MAR 20600 CE,NIFTY14MAR24C20600,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41964,OPTIDX,PE,20600,NIFTY,NIFTY 14th MAR 20600 PE,NIFTY14MAR24P20600,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41965,OPTIDX,CE,20650,NIFTY,NIFTY 14th MAR 20650 CE,NIFTY14MAR24C20650,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41966,OPTIDX,PE,20650,NIFTY,NIFTY 14th MAR 20650 PE,NIFTY14MAR24P20650,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41967,OPTIDX,CE,20700,NIFTY,NIFTY 14th MAR 20700 CE,NIFTY14MAR24C20700,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41970,OPTIDX,PE,20700,NIFTY,NIFTY 14th MAR 20700 PE,NIFTY14MAR24P20700,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41971,OPTIDX,CE,20750,NIFTY,NIFTY 14th MAR 20750 CE,NIFTY14MAR24C20750,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41972,OPTIDX,PE,20750,NIFTY,NIFTY 14th MAR 20750 PE,NIFTY14MAR24P20750,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41973,OPTIDX,CE,20800,NIFTY,NIFTY 14th MAR 20800 CE,NIFTY14MAR24C20800,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41974,OPTIDX,PE,20800,NIFTY,NIFTY 14th MAR 20800 PE,NIFTY14MAR24P20800,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41975,OPTIDX,CE,20850,NIFTY,NIFTY 14th MAR 20850 CE,NIFTY14MAR24C20850,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41976,OPTIDX,PE,20850,NIFTY,NIFTY 14th MAR 20850 PE,NIFTY14MAR24P20850,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41977,OPTIDX,CE,20900,NIFTY,NIFTY 14th MAR 20900 CE,NIFTY14MAR24C20900,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41978,OPTIDX,PE,20900,NIFTY,NIFTY 14th MAR 20900 PE,NIFTY14MAR24P20900,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41979,OPTIDX,CE,20950,NIFTY,NIFTY 14th MAR 20950 CE,NIFTY14MAR24C20950,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41980,OPTIDX,PE,20950,NIFTY,NIFTY 14th MAR 20950 PE,NIFTY14MAR24P20950,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41981,OPTIDX,CE,21000,NIFTY,NIFTY 14th MAR 21000 CE,NIFTY14MAR24C21000,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41982,OPTIDX,PE,21000,NIFTY,NIFTY 14th MAR 21000 PE,NIFTY14MAR24P21000,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41983,OPTIDX,CE,21050,NIFTY,NIFTY 14th MAR 21050 CE,NIFTY14MAR24C21050,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41984,OPTIDX,PE,21050,NIFTY,NIFTY 14th MAR 21050 PE,NIFTY14MAR24P21050,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41985,OPTIDX,CE,21100,NIFTY,NIFTY 14th MAR 21100 CE,NIFTY14MAR24C21100,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41986,OPTIDX,PE,21100,NIFTY,NIFTY 14th MAR 21100 PE,NIFTY14MAR24P21100,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41987,OPTIDX,CE,21150,NIFTY,NIFTY 14th MAR 21150 CE,NIFTY14MAR24C21150,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41988,OPTIDX,PE,21150,NIFTY,NIFTY 14th MAR 21150 PE,NIFTY14MAR24P21150,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41989,OPTIDX,CE,21200,NIFTY,NIFTY 14th MAR 21200 CE,NIFTY14MAR24C21200,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41990,OPTIDX,PE,21200,NIFTY,NIFTY 14th MAR 21200 PE,NIFTY14MAR24P21200,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41991,OPTIDX,CE,21250,NIFTY,NIFTY 14th MAR 21250 CE,NIFTY14MAR24C21250,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41992,OPTIDX,PE,21250,NIFTY,NIFTY 14th MAR 21250 PE,NIFTY14MAR24P21250,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41993,OPTIDX,CE,21300,NIFTY,NIFTY 14th MAR 21300 CE,NIFTY14MAR24C21300,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41994,OPTIDX,PE,21300,NIFTY,NIFTY 14th MAR 21300 PE,NIFTY14MAR24P21300,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41995,OPTIDX,CE,21350,NIFTY,NIFTY 14th MAR 21350 CE,NIFTY14MAR24C21350,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41996,OPTIDX,PE,21350,NIFTY,NIFTY 14th MAR 21350 PE,NIFTY14MAR24P21350,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41997,OPTIDX,CE,21400,NIFTY,NIFTY 14th MAR 21400 CE,NIFTY14MAR24C21400,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41998,OPTIDX,PE,21400,NIFTY,NIFTY 14th MAR 21400 PE,NIFTY14MAR24P21400,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,41999,OPTIDX,CE,21450,NIFTY,NIFTY 14th MAR 21450 CE,NIFTY14MAR24C21450,2024-03-14,50,0.05
NFO,nse_fo,NIFTY,42000,OPTIDX,PE,21450,NIFTY,NIFTY 14th MAR 21450 PE,NIFTY14MAR24P21450,2024-03-14,50,0.05
NFO,nse_fo,BANKNIFTY,42006,OPTIDX,PE,48600,BANKNIFTY,BANKNIFTY 13th MAR 48600 PE,BANKNIFTY13MAR24P48600,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42007,OPTIDX,CE,48700,BANKNIFTY,BANKNIFTY 13th MAR 48700 CE,BANKNIFTY13MAR24C48700,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42030,OPTIDX,PE,48700,BANKNIFTY,BANKNIFTY 13th MAR 48700 PE,BANKNIFTY13MAR24P48700,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42031,OPTIDX,CE,48800,BANKNIFTY,BANKNIFTY 13th MAR 48800 CE,BANKNIFTY13MAR24C48800,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42032,OPTIDX,PE,48800,BANKNIFTY,BANKNIFTY 13th MAR 48800 PE,BANKNIFTY13MAR24P48800,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42033,OPTIDX,CE,48900,BANKNIFTY,BANKNIFTY 13th MAR 48900 CE,BANKNIFTY13MAR24C48900,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42036,OPTIDX,PE,48900,BANKNIFTY,BANKNIFTY 13th MAR 48900 PE,BANKNIFTY13MAR24P48900,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42037,OPTIDX,CE,49000,BANKNIFTY,BANKNIFTY 13th MAR 49000 CE,BANKNIFTY13MAR24C49000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42042,OPTIDX,PE,49000,BANKNIFTY,BANKNIFTY 13th MAR 49000 PE,BANKNIFTY13MAR24P49000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42045,OPTIDX,CE,49100,BANKNIFTY,BANKNIFTY 13th MAR 49100 CE,BANKNIFTY13MAR24C49100,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42048,OPTIDX,PE,49100,BANKNIFTY,BANKNIFTY 13th MAR 49100 PE,BANKNIFTY13MAR24P49100,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42055,OPTIDX,CE,49200,BANKNIFTY,BANKNIFTY 13th MAR 49200 CE,BANKNIFTY13MAR24C49200,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42070,OPTIDX,PE,49200,BANKNIFTY,BANKNIFTY 13th MAR 49200 PE,BANKNIFTY13MAR24P49200,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42071,OPTIDX,CE,49300,BANKNIFTY,BANKNIFTY 13th MAR 49300 CE,BANKNIFTY13MAR24C49300,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42075,OPTIDX,PE,49300,BANKNIFTY,BANKNIFTY 13th MAR 49300 PE,BANKNIFTY13MAR24P49300,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42079,OPTIDX,CE,49400,BANKNIFTY,BANKNIFTY 13th MAR 49400 CE,BANKNIFTY13MAR24C49400,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42096,OPTIDX,PE,49400,BANKNIFTY,BANKNIFTY 13th MAR 49400 PE,BANKNIFTY13MAR24P49400,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42097,OPTIDX,CE,49500,BANKNIFTY,BANKNIFTY 13th MAR 49500 CE,BANKNIFTY13MAR24C49500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42099,OPTIDX,CE,42200,BANKNIFTY,BANKNIFTY 27th MAR 42200 CE,BANKNIFTY27MAR24C42200,2024-03-27,15,0.05
NFO,nse_fo,BANKNIFTY,42100,OPTIDX,PE,42200,BANKNIFTY,BANKNIFTY 27th MAR 42200 PE,BANKNIFTY27MAR24P42200,2024-03-27,15,0.05
NFO,nse_fo,BANKNIFTY,42101,OPTIDX,CE,42300,BANKNIFTY,BANKNIFTY 27th MAR 42300 CE,BANKNIFTY27MAR24C42300,2024-03-27,15,0.05
NFO,nse_fo,BANKNIFTY,42102,OPTIDX,PE,42300,BANKNIFTY,BANKNIFTY 27th MAR 42300 PE,BANKNIFTY27MAR24P42300,2024-03-27,15,0.05
NFO,nse_fo,BANKNIFTY,42104,OPTIDX,PE,49500,BANKNIFTY,BANKNIFTY 13th MAR 49500 PE,BANKNIFTY13MAR24P49500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42105,OPTIDX,CE,49600,BANKNIFTY,BANKNIFTY 13th MAR 49600 CE,BANKNIFTY13MAR24C49600,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42106,OPTIDX,CE,42400,BANKNIFTY,BANKNIFTY 27th MAR 42400 CE,BANKNIFTY27MAR24C42400,2024-03-27,15,0.05
NFO,nse_fo,BANKNIFTY,42107,OPTIDX,PE,42400,BANKNIFTY,BANKNIFTY 27th MAR 42400 PE,BANKNIFTY27MAR24P42400,2024-03-27,15,0.05
NFO,nse_fo,BANKNIFTY,42108,OPTIDX,PE,49600,BANKNIFTY,BANKNIFTY 13th MAR 49600 PE,BANKNIFTY13MAR24P49600,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42109,OPTIDX,CE,49700,BANKNIFTY,BANKNIFTY 13th MAR 49700 CE,BANKNIFTY13MAR24C49700,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42111,OPTIDX,CE,42600,BANKNIFTY,BANKNIFTY 27th MAR 42600 CE,BANKNIFTY27MAR24C42600,2024-03-27,15,0.05
NFO,nse_fo,BANKNIFTY,42112,OPTIDX,PE,42600,BANKNIFTY,BANKNIFTY 27th MAR 42600 PE,BANKNIFTY27MAR24P42600,2024-03-27,15,0.05
NFO,nse_fo,BANKNIFTY,42138,OPTIDX,PE,49700,BANKNIFTY,BANKNIFTY 13th MAR 49700 PE,BANKNIFTY13MAR24P49700,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42139,OPTIDX,CE,49800,BANKNIFTY,BANKNIFTY 13th MAR 49800 CE,BANKNIFTY13MAR24C49800,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42150,OPTIDX,PE,49800,BANKNIFTY,BANKNIFTY 13th MAR 49800 PE,BANKNIFTY13MAR24P49800,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42152,OPTIDX,CE,49900,BANKNIFTY,BANKNIFTY 13th MAR 49900 CE,BANKNIFTY13MAR24C49900,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42162,OPTIDX,PE,49900,BANKNIFTY,BANKNIFTY 13th MAR 49900 PE,BANKNIFTY13MAR24P49900,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42166,OPTIDX,CE,50000,BANKNIFTY,BANKNIFTY 13th MAR 50000 CE,BANKNIFTY13MAR24C50000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42171,OPTIDX,PE,50000,BANKNIFTY,BANKNIFTY 13th MAR 50000 PE,BANKNIFTY13MAR24P50000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42176,OPTIDX,CE,50100,BANKNIFTY,BANKNIFTY 13th MAR 50100 CE,BANKNIFTY13MAR24C50100,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42177,OPTIDX,PE,50100,BANKNIFTY,BANKNIFTY 13th MAR 50100 PE,BANKNIFTY13MAR24P50100,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42178,OPTIDX,CE,50200,BANKNIFTY,BANKNIFTY 13th MAR 50200 CE,BANKNIFTY13MAR24C50200,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42179,OPTIDX,PE,50200,BANKNIFTY,BANKNIFTY 13th MAR 50200 PE,BANKNIFTY13MAR24P50200,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42180,OPTIDX,CE,50300,BANKNIFTY,BANKNIFTY 13th MAR 50300 CE,BANKNIFTY13MAR24C50300,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42181,OPTIDX,PE,50300,BANKNIFTY,BANKNIFTY 13th MAR 50300 PE,BANKNIFTY13MAR24P50300,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42183,OPTIDX,CE,50400,BANKNIFTY,BANKNIFTY 13th MAR 50400 CE,BANKNIFTY13MAR24C50400,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42184,OPTIDX,PE,50400,BANKNIFTY,BANKNIFTY 13th MAR 50400 PE,BANKNIFTY13MAR24P50400,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42185,OPTIDX,CE,50500,BANKNIFTY,BANKNIFTY 13th MAR 50500 CE,BANKNIFTY13MAR24C50500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42186,OPTIDX,PE,50500,BANKNIFTY,BANKNIFTY 13th MAR 50500 PE,BANKNIFTY13MAR24P50500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42189,OPTIDX,CE,50600,BANKNIFTY,BANKNIFTY 13th MAR 50600 CE,BANKNIFTY13MAR24C50600,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42192,OPTIDX,PE,50600,BANKNIFTY,BANKNIFTY 13th MAR 50600 PE,BANKNIFTY13MAR24P50600,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42247,OPTIDX,CE,51000,BANKNIFTY,BANKNIFTY 13th MAR 51000 CE,BANKNIFTY13MAR24C51000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42284,OPTIDX,PE,51000,BANKNIFTY,BANKNIFTY 13th MAR 51000 PE,BANKNIFTY13MAR24P51000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42312,OPTIDX,CE,51500,BANKNIFTY,BANKNIFTY 13th MAR 51500 CE,BANKNIFTY13MAR24C51500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42356,OPTIDX,PE,51500,BANKNIFTY,BANKNIFTY 13th MAR 51500 PE,BANKNIFTY13MAR24P51500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42363,OPTIDX,CE,52000,BANKNIFTY,BANKNIFTY 13th MAR 52000 CE,BANKNIFTY13MAR24C52000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42364,OPTIDX,PE,52000,BANKNIFTY,BANKNIFTY 13th MAR 52000 PE,BANKNIFTY13MAR24P52000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42365,OPTIDX,CE,52500,BANKNIFTY,BANKNIFTY 13th MAR 52500 CE,BANKNIFTY13MAR24C52500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42366,OPTIDX,PE,52500,BANKNIFTY,BANKNIFTY 13th MAR 52500 PE,BANKNIFTY13MAR24P52500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42371,OPTIDX,CE,53000,BANKNIFTY,BANKNIFTY 13th MAR 53000 CE,BANKNIFTY13MAR24C53000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42372,OPTIDX,PE,53000,BANKNIFTY,BANKNIFTY 13th MAR 53000 PE,BANKNIFTY13MAR24P53000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42375,OPTIDX,CE,53500,BANKNIFTY,BANKNIFTY 13th MAR 53500 CE,BANKNIFTY13MAR24C53500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42376,OPTIDX,PE,53500,BANKNIFTY,BANKNIFTY 13th MAR 53500 PE,BANKNIFTY13MAR24P53500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42379,OPTIDX,CE,54000,BANKNIFTY,BANKNIFTY 13th MAR 54000 CE,BANKNIFTY13MAR24C54000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42380,OPTIDX,PE,54000,BANKNIFTY,BANKNIFTY 13th MAR 54000 PE,BANKNIFTY13MAR24P54000,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42385,OPTIDX,CE,54500,BANKNIFTY,BANKNIFTY 13th MAR 54500 CE,BANKNIFTY13MAR24C54500,2024-03-13,15,0.05
NFO,nse_fo,BPCL,42392,OPTSTK,CE,720,BHARAT PETROLEUM CORP  LT,BPCL MAR 720 CE,BPCL28MAR24C720,2024-03-28,1800,0.05
NFO,nse_fo,BPCL,42393,OPTSTK,PE,720,BHARAT PETROLEUM CORP  LT,BPCL MAR 720 PE,BPCL28MAR24P720,2024-03-28,1800,0.05
NFO,nse_fo,BANKNIFTY,42398,OPTIDX,PE,54500,BANKNIFTY,BANKNIFTY 13th MAR 54500 PE,BANKNIFTY13MAR24P54500,2024-03-13,15,0.05
NFO,nse_fo,BANKNIFTY,42399,OPTIDX,CE,55000,BANKNIFTY,BANKNIFTY 13th MAR 55000 CE,BANKNIFTY13MAR24C55000,2024-03-13,15,0.05
NFO,nse_fo,CANBK,42404,OPTSTK,CE,650,CANARA BANK,CANBK APR 650 CE,CANBK25APR24C650,2024-04-25,2700,0.05
NFO,nse_fo,CANBK,42411,OPTSTK,PE,650,CANARA BANK,CANBK APR 650 PE,CANBK25APR24P650,2024-04-25,2700,0.05
NFO,nse_fo,BANKNIFTY,42416,OPTIDX,PE,55000,BANKNIFTY,BANKNIFTY 13th MAR 55000 PE,BANKNIFTY13MAR24P55000,2024-03-13,15,0.05
NFO,nse_fo,FINNIFTY,42423,OPTIDX,CE,23400,FINNIFTY,FINNIFTY 12th MAR 23400 CE,FINNIFTY12MAR24C23400,2024-03-12,40,0.05
NFO,nse_fo,FINNIFTY,42424,OPTIDX,PE,23400,FINNIFTY,FINNIFTY 12th MAR 23400 PE,FINNIFTY12MAR24P23400,2024-03-12,40,0.05
NFO,nse_fo,FINNIFTY,42450,OPTIDX,PE,21650,FINNIFTY,FINNIFTY MAR 21650 PE,FINNIFTY26MAR24P21650,2024-03-26,40,0.05
NFO,nse_fo,FINNIFTY,42451,OPTIDX,CE,21750,FINNIFTY,FINNIFTY MAR 21750 CE,FINNIFTY26MAR24C21750,2024-03-26,40,0.05
NFO,nse_fo,FINNIFTY,42452,OPTIDX,PE,21750,FINNIFTY,FINNIFTY MAR 21750 PE,FINNIFTY26MAR24P21750,2024-03-26,40,0.05
NFO,nse_fo,FINNIFTY,42454,OPTIDX,CE,21850,FINNIFTY,FINNIFTY MAR 21850 CE,FINNIFTY26MAR24C21850,2024-03-26,40,0.05
NFO,nse_fo,FINNIFTY,42460,OPTIDX,PE,21850,FINNIFTY,FINNIFTY MAR 21850 PE,FINNIFTY26MAR24P21850,2024-03-26,40,0.05
NFO,nse_fo,FINNIFTY,42461,OPTIDX,CE,21950,FINNIFTY,FINNIFTY MAR 21950 CE,FINNIFTY26MAR24C21950,2024-03-26,40,0.05
NFO,nse_fo,FINNIFTY,42462,OPTIDX,PE,21950,FINNIFTY,FINNIFTY MAR 21950 PE,FINNIFTY26MAR24P21950,2024-03-26,40,0.05
NFO,nse_fo,FINNIFTY,42465,OPTIDX,CE,22050,FINNIFTY,FINNIFTY MAR 22050 CE,FINNIFTY26MAR24C22050,2024-03-26,40,0.05
NFO,nse_fo,MIDCPNIFTY,42524,OPTIDX,PE,11700,MIDCPNIFTY,MIDCPNIFTY 22nd MAR 11700 PE,MIDCPNIFTY22MAR24P11700,2024-03-22,75,0.05
NFO,nse_fo,MIDCPNIFTY,42525,OPTIDX,CE,11800,MIDCPNIFTY,MIDCPNIFTY 22nd MAR 11800 CE,MIDCPNIFTY22MAR24C11800,2024-03-22,75,0.05
NFO,nse_fo,MIDCPNIFTY,42528,OPTIDX,PE,11800,MIDCPNIFTY,MIDCPNIFTY 22nd MAR 11800 PE,MIDCPNIFTY22MAR24P11800,2024-03-22,75,0.05
NFO,nse_fo,MIDCPNIFTY,42529,OPTIDX,CE,11900,MIDCPNIFTY,MIDCPNIFTY 22nd MAR 11900 CE,MIDCPNIFTY22MAR24C11900,2024-03-22,75,0.05
NFO,nse_fo,MIDCPNIFTY,42549,OPTIDX,PE,11900,MIDCPNIFTY,MIDCPNIFTY 22nd MAR 11900 PE,MIDCPNIFTY22MAR24P11900,2024-03-22,75,0.05
NFO,nse_fo,MIDCPNIFTY,42550,OPTIDX,CE,12000,MIDCPNIFTY,MIDCPNIFTY 22nd MAR 12000 CE,MIDCPNIFTY22MAR24C12000,2024-03-22,75,0.05
NFO,nse_fo,MIDCPNIFTY,42571,OPTIDX,PE,12000,MIDCPNIFTY,MIDCPNIFTY 22nd MAR 12000 PE,MIDCPNIFTY22MAR24P12000,2024-03-22,75,0.05
NFO,nse_fo,MIDCPNIFTY,42572,OPTIDX,CE,12100,MIDCPNIFTY,MIDCPNIFTY 22nd MAR 12100 CE,MIDCPNIFTY22MAR24C12100,2024-03-22,75,0.05
NFO,nse_fo,NIFTY,42601,OPTIDX,CE,20200,NIFTY,NIFTY 4th APR 20200 CE,NIFTY04APR24C20200,2024-04-04,50,0.05
NFO,nse_fo,NIFTY,42602,OPTIDX,PE,20200,NIFTY,NIFTY 4th APR 20200 PE,NIFTY04APR24P20200,2024-04-04,50,0.05
NFO,nse_fo,NIFTY,42603,OPTIDX,CE,20250,NIFTY,NIFTY 4th APR 20250 CE,NIFTY04APR24C20250,2024-04-04,50,0.05
NFO,nse_fo,NIFTY,42604,OPTIDX,PE,20250,NIFTY,NIFTY 4th APR 20250 PE,NIFTY04APR24P20250,2024-04-04,50,0.05
NFO,nse_fo,ICICIGI,42605,OPTSTK,CE,1870,ICICI LOMBARD GIC LIMITED,ICICIGI MAR 1870 CE,ICICIGI28MAR24C1870,2024-03-28,500,0.05
NFO,nse_fo,ADANIPORTS,42646,OPTSTK,CE,1500,ADANI PORT & SEZ LTD,ADANIPORTS MAR 1500 CE,ADANIPORTS28MAR24C1500,2024-03-28,800,0.05
NFO,nse_fo,ADANIPORTS,42648,OPTSTK,PE,1500,ADANI PORT & SEZ LTD,ADANIPORTS MAR 1500 PE,ADANIPORTS28MAR24P1500,2024-03-28,800,0.05
NFO,nse_fo,ADANIPORTS,42665,OPTSTK,CE,1520,ADANI PORT & SEZ LTD,ADANIPORTS MAR 1520 CE,ADANIPORTS28MAR24C1520,2024-03-28,800,0.05
NFO,nse_fo,ADANIPORTS,42666,OPTSTK,PE,1520,ADANI PORT & SEZ LTD,ADANIPORTS MAR 1520 PE,ADANIPORTS28MAR24P1520,2024-03-28,800,0.05
NFO,nse_fo,AUBANK,42667,OPTSTK,CE,460,AU SMALL FINANCE BANK LTD,AUBANK MAR 460 CE,AUBANK28MAR24C460,2024-03-28,1000,0.05
NFO,nse_fo,AUBANK,42671,OPTSTK,PE,460,AU SMALL FINANCE BANK LTD,AUBANK MAR 460 PE,AUBANK28MAR24P460,2024-03-28,1000,0.05
NFO,nse_fo,IOC,42678,OPTSTK,CE,210,INDIAN OIL CORP LTD,IOC MAR 210 CE,IOC28MAR24C210,2024-03-28,9750,0.05
NFO,nse_fo,IOC,42684,OPTSTK,PE,210,INDIAN OIL CORP LTD,IOC MAR 210 PE,IOC28MAR24P210,2024-03-28,9750,0.05
NFO,nse_fo,IOC,42685,OPTSTK,CE,186,INDIAN OIL CORP LTD,IOC APR 186 CE,IOC25APR24C186,2024-04-25,9750,0.05
NFO,nse_fo,IOC,42687,OPTSTK,PE,186,INDIAN OIL CORP LTD,IOC APR 186 PE,IOC25APR24P186,2024-04-25,9750,0.05
NFO,nse_fo,BHEL,42730,OPTSTK,CE,275,BHEL,BHEL MAR 275 CE,BHEL28MAR24C275,2024-03-28,5250,0.05
NFO,nse_fo,BHEL,42731,OPTSTK,PE,275,BHEL,BHEL MAR 275 PE,BHEL28MAR24P275,2024-03-28,5250,0.05
NFO,nse_fo,BHEL,42732,OPTSTK,CE,277.5,BHEL,BHEL MAR 277.5 CE,BHEL28MAR24C277.5,2024-03-28,5250,0.05
NFO,nse_fo,BHEL,42734,OPTSTK,PE,277.5,BHEL,BHEL MAR 277.5 PE,BHEL28MAR24P277.5,2024-03-28,5250,0.05
NFO,nse_fo,CANBK,42778,OPTSTK,CE,625,CANARA BANK,CANBK MAR 625 CE,CANBK28MAR24C625,2024-03-28,2700,0.05
NFO,nse_fo,CANBK,42780,OPTSTK,PE,625,CANARA BANK,CANBK MAR 625 PE,CANBK28MAR24P625,2024-03-28,2700,0.05
NFO,nse_fo,PIIND,42812,OPTSTK,CE,4120,PI INDUSTRIES LTD,PIIND APR 4120 CE,PIIND25APR24C4120,2024-04-25,250,0.05
NFO,nse_fo,PIIND,42814,OPTSTK,PE,4120,PI INDUSTRIES LTD,PIIND APR 4120 PE,PIIND25APR24P4120,2024-04-25,250,0.05
NFO,nse_fo,PNB,42833,OPTSTK,CE,145,PUNJAB NATIONAL BANK,PNB MAR 145 CE,PNB28MAR24C145,2024-03-28,8000,0.05
NFO,nse_fo,PNB,42835,OPTSTK,PE,145,PUNJAB NATIONAL BANK,PNB MAR 145 PE,PNB28MAR24P145,2024-03-28,8000,0.05
NFO,nse_fo,PNB,42836,OPTSTK,CE,147,PUNJAB NATIONAL BANK,PNB MAR 147 CE,PNB28MAR24C147,2024-03-28,8000,0.05
NFO,nse_fo,COALINDIA,42891,OPTSTK,CE,530,COAL INDIA LTD,COALINDIA MAR 530 CE,COALINDIA28MAR24C530,2024-03-28,2100,0.05
NFO,nse_fo,SBIN,42897,OPTSTK,CE,830,STATE BANK OF INDIA,SBIN APR 830 CE,SBIN25APR24C830,2024-04-25,1500,0.05
NFO,nse_fo,SBIN,42898,OPTSTK,PE,830,STATE BANK OF INDIA,SBIN APR 830 PE,SBIN25APR24P830,2024-04-25,1500,0.05
